,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,listing_per_host,availability_365,distance,last_review
21482,138197456,Manhattan,Washington Heights,Entire home/apt,215,3,0,1.3770742181764792,1,0,6359.244114145118,6762
21483,8536366,Manhattan,Morningside Heights,Entire home/apt,450,5,9,0.33,1,329,6364.624855859316,14
21484,13616834,Brooklyn,Borough Park,Entire home/apt,50,15,1,0.03,1,0,6382.740682813428,1079
21485,26328087,Brooklyn,Williamsburg,Entire home/apt,150,10,4,0.12,1,93,6374.138982355741,960
21486,73638523,Queens,Queens Village,Entire home/apt,68,2,33,3.6,1,282,6368.405048930365,8
21487,51002691,Brooklyn,Bedford-Stuyvesant,Entire home/apt,65,1,0,1.3770742181764792,1,0,6377.559852381729,6762
21488,305972,Manhattan,Morningside Heights,Private room,85,7,171,1.84,2,144,6364.0502272368885,99
21489,9293730,Manhattan,East Harlem,Entire home/apt,135,30,13,0.37,16,330,6366.032691809337,165
21490,233423542,Queens,Astoria,Private room,75,3,0,1.3770742181764792,2,0,6368.016760089095,6762
21491,603592,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,4,14,0.5,1,0,6376.884619231179,671
21492,9216074,Manhattan,West Village,Entire home/apt,370,4,0,1.3770742181764792,1,0,6372.908172805255,6762
21493,13314076,Manhattan,Midtown,Entire home/apt,99,6,15,0.24,1,0,6370.254172404685,316
21494,44927221,Manhattan,Upper East Side,Private room,80,1,57,4.63,1,0,6366.616827376301,65
21495,3530446,Brooklyn,Crown Heights,Entire home/apt,155,3,71,1.81,3,302,6378.0541768105895,7
21496,119669058,Brooklyn,Bedford-Stuyvesant,Shared room,36,3,12,1.06,34,361,6376.4981540160325,19
21497,126844198,Manhattan,Harlem,Private room,50,3,2,0.09,1,0,6362.104910742468,636
21498,210297251,Brooklyn,Crown Heights,Private room,70,2,1,0.1,1,0,6378.284535632613,297
21499,12133055,Manhattan,Hell's Kitchen,Entire home/apt,400,3,124,3.0,1,261,6370.319138037111,21
21500,11576606,Manhattan,East Village,Entire home/apt,199,3,1,0.03,1,0,6374.127901899384,1009
21501,35253342,Brooklyn,Bay Ridge,Entire home/apt,120,21,0,1.3770742181764792,3,67,6384.6101692261145,6762
21502,162881419,Bronx,Norwood,Entire home/apt,125,3,20,1.4,1,281,6354.784248530898,199
21503,1180050,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,4,2,0.09,1,0,6376.5566336087,600
21504,188453457,Bronx,Claremont Village,Entire home/apt,390,2,0,1.3770742181764792,2,348,6359.544827006292,6762
21505,6434434,Queens,Ditmars Steinway,Entire home/apt,110,2,14,0.29,1,0,6366.191276530132,575
21506,2123674,Brooklyn,Sheepshead Bay,Private room,70,3,0,1.3770742181764792,1,83,6385.387218643752,6762
21507,57885474,Bronx,Wakefield,Entire home/apt,90,2,199,5.0,2,319,6352.500698390165,17
21508,192895513,Queens,Flushing,Private room,65,2,7,0.53,3,341,6366.747187256208,187
21509,5144567,Manhattan,Financial District,Private room,169,7,1,0.53,13,365,6376.398512325994,55
21510,22218694,Manhattan,West Village,Entire home/apt,180,2,100,2.9,2,344,6373.383916256529,7
21511,10348014,Brooklyn,Williamsburg,Entire home/apt,139,1,0,1.3770742181764792,1,0,6374.083001701551,6762
21512,6338005,Brooklyn,Crown Heights,Private room,50,3,7,0.15,1,0,6378.434802615457,709
21513,81161047,Brooklyn,Fort Greene,Private room,57,7,0,1.3770742181764792,1,0,6377.042150282614,6762
21514,100401692,Brooklyn,East Flatbush,Entire home/apt,90,3,53,1.61,1,201,6382.02227511832,31
21515,19303369,Manhattan,Inwood,Private room,35,29,0,1.3770742181764792,37,31,6357.460903598745,6762
21516,2748575,Manhattan,Hell's Kitchen,Private room,129,4,0,1.3770742181764792,1,0,6370.961463754505,6762
21517,10549906,Brooklyn,Clinton Hill,Entire home/apt,105,1,54,1.19,1,365,6377.731329781792,27
21518,204541838,Brooklyn,Flatbush,Private room,65,3,15,2.05,2,208,6381.840836960796,14
21519,148102066,Brooklyn,Bedford-Stuyvesant,Private room,60,1,85,6.01,4,0,6376.990489375327,188
21520,137358866,Queens,Woodside,Private room,33,30,3,0.7,103,236,6369.91767721784,23
21521,1692055,Manhattan,East Harlem,Shared room,50,1,1,1.0,1,81,6365.413699703936,28
21522,143817547,Manhattan,East Harlem,Entire home/apt,200,7,3,0.14,1,0,6366.126107611435,637
21523,258589420,Queens,Richmond Hill,Private room,58,1,6,2.73,7,176,6373.768806473911,1
21524,7225691,Manhattan,Lower East Side,Entire home/apt,350,1,46,7.89,2,342,6374.207978644758,7
21525,141615596,Bronx,Parkchester,Shared room,26,1,18,0.78,2,342,6358.703788291475,76
21526,2472358,Brooklyn,Park Slope,Entire home/apt,250,5,2,0.21,1,0,6378.805462943715,189
21527,6623402,Brooklyn,Williamsburg,Entire home/apt,125,1,6,0.13,1,0,6373.717646579783,1044
21528,400240,Brooklyn,Flatbush,Entire home/apt,120,6,1,0.1,2,0,6380.926715020957,307
21529,100781220,Queens,Astoria,Entire home/apt,110,2,67,2.13,1,191,6368.8157840138465,14
21530,1260413,Brooklyn,Williamsburg,Private room,105,3,4,0.13,3,0,6374.060234900795,406
21531,4390058,Manhattan,Greenwich Village,Entire home/apt,349,3,17,0.21,1,356,6373.452821078134,954
21532,11305100,Manhattan,Harlem,Entire home/apt,150,3,6,1.59,1,10,6365.1872747899715,35
21533,126311719,Manhattan,SoHo,Entire home/apt,850,30,7,0.26,1,365,6374.283542603083,219
21534,16968641,Manhattan,Upper East Side,Entire home/apt,185,5,18,0.3,1,31,6367.665370656257,49
21535,25537819,Queens,Long Island City,Private room,70,1,13,0.36,2,0,6370.55856106705,318
21536,23748343,Manhattan,Upper West Side,Shared room,80,1,0,1.3770742181764792,1,0,6368.872776118375,6762
21537,92706260,Queens,Flushing,Private room,49,1,19,2.5,5,48,6368.2279830818725,27
21538,206009618,Brooklyn,Bushwick,Private room,56,2,32,2.97,1,158,6375.094327470747,13
21539,17620937,Manhattan,Washington Heights,Entire home/apt,150,2,3,0.25,1,35,6361.119317207886,120
21540,42164373,Brooklyn,Bushwick,Entire home/apt,50,3,1,0.28,1,0,6374.1177087224805,106
21541,188365772,Manhattan,Harlem,Entire home/apt,250,3,0,1.3770742181764792,1,0,6362.695665603358,6762
21542,23582893,Brooklyn,Bushwick,Private room,59,2,36,0.83,8,218,6375.750408703138,7
21543,69439,Manhattan,SoHo,Private room,140,2,54,0.56,1,221,6374.326199921319,22
21544,432149,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,2,0,1.3770742181764792,1,0,6375.61142638857,6762
21545,41844294,Brooklyn,Carroll Gardens,Entire home/apt,170,1,90,4.11,1,164,6378.286307308818,7
21546,129743937,Queens,East Elmhurst,Private room,44,1,141,10.19,2,47,6367.384201263985,3
21547,126155532,Manhattan,Washington Heights,Private room,70,2,28,2.8,1,123,6359.174395391012,8
21548,4844390,Manhattan,Harlem,Entire home/apt,110,5,9,0.22,1,0,6362.4232683703585,623
21549,242758145,Brooklyn,Prospect-Lefferts Gardens,Private room,60,2,6,1.26,1,144,6380.772828787939,49
21550,10220753,Brooklyn,Sunset Park,Private room,79,1,35,1.6,2,59,6382.457448834153,28
21551,6759067,Manhattan,Upper East Side,Entire home/apt,105,2,21,0.82,1,0,6368.205884552699,502
21552,160891716,Brooklyn,Bedford-Stuyvesant,Entire home/apt,325,2,21,1.1,1,14,6377.506098911767,22
21553,60626720,Brooklyn,Bushwick,Private room,43,3,2,0.08,1,0,6375.374927407154,767
21554,130006475,Brooklyn,Midwood,Private room,40,1,22,1.9,1,0,6383.669369045961,141
21555,4180621,Brooklyn,Carroll Gardens,Entire home/apt,74,1,4,0.57,2,0,6379.3031033393845,164
21556,33583621,Brooklyn,South Slope,Private room,53,3,70,2.82,1,256,6380.3418027903135,18
21557,29582228,Manhattan,East Harlem,Private room,90,4,1,0.07,1,6,6365.602367070352,448
21558,27547703,Brooklyn,Brooklyn Heights,Entire home/apt,110,2,2,0.53,1,0,6377.0336978998475,29
21559,107434423,Manhattan,Financial District,Entire home/apt,229,30,0,1.3770742181764792,232,333,6376.419424566805,6762
21560,45404393,Queens,Jackson Heights,Private room,65,2,17,0.44,1,314,6368.559816408217,22
21561,16245414,Brooklyn,Bushwick,Entire home/apt,110,1,189,3.06,4,179,6375.640810342718,23
21562,199745521,Queens,Corona,Private room,40,2,19,1.6,1,24,6367.894386678197,14
21563,13636138,Brooklyn,Cobble Hill,Private room,105,3,14,0.8,1,173,6378.101049215849,31
21564,261183419,Manhattan,Washington Heights,Entire home/apt,70,30,0,1.3770742181764792,1,83,6358.440459012848,6762
21565,39394883,Manhattan,Chinatown,Entire home/apt,150,1,0,1.3770742181764792,1,0,6374.969920605107,6762
21566,51282128,Brooklyn,Brooklyn Heights,Private room,50,10,4,0.25,1,0,6377.651079381017,184
21567,133812877,Brooklyn,Cypress Hills,Private room,52,3,28,1.25,3,302,6376.353226918614,99
21568,6598000,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,95,3,9,0.23,1,0,6379.699610419276,814
21569,69063239,Brooklyn,Gowanus,Entire home/apt,125,1,3,0.08,1,0,6379.615978153846,1141
21570,199147185,Brooklyn,Sunset Park,Entire home/apt,460,1,33,2.75,5,113,6380.638676693197,29
21571,177714844,Brooklyn,Flatbush,Private room,44,30,1,0.06,1,0,6382.3290219522005,472
21572,34957489,Manhattan,Harlem,Private room,45,4,0,1.3770742181764792,1,7,6361.585091917236,6762
21573,489734,Brooklyn,Williamsburg,Entire home/apt,185,3,8,0.17,1,0,6374.21157105461,1102
21574,21463260,Manhattan,Hell's Kitchen,Entire home/apt,275,2,0,1.3770742181764792,1,0,6370.110248501866,6762
21575,6533489,Brooklyn,Crown Heights,Entire home/apt,150,2,1,0.04,1,0,6378.653337879876,746
21576,117365574,Manhattan,Chelsea,Private room,85,1,113,5.5,5,292,6371.503680217191,16
21577,55149174,Brooklyn,Kensington,Private room,43,2,0,1.3770742181764792,1,0,6382.103823165336,6762
21578,57186170,Brooklyn,Bedford-Stuyvesant,Private room,68,2,134,3.8,3,245,6377.241544889807,18
21579,914838,Manhattan,Hell's Kitchen,Entire home/apt,80,20,5,0.15,7,346,6369.820843153167,902
21580,145981682,Manhattan,Theater District,Private room,999,1,12,1.4,3,213,6370.154448811252,147
21581,19356927,Brooklyn,Bushwick,Private room,50,1,80,5.1,1,57,6376.0708950230555,10
21582,31555753,Manhattan,Upper West Side,Private room,45,1,7,0.14,1,0,6365.153295268844,1436
21583,204852306,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,1,1,0.12,14,53,6377.445916285068,246
21584,218260240,Brooklyn,Williamsburg,Entire home/apt,350,3,2,2.0,1,363,6373.350749562546,17
21585,2055744,Brooklyn,Fort Greene,Entire home/apt,149,4,1,0.02,1,0,6377.442737842239,1285
21586,7614595,Queens,Astoria,Private room,38,30,7,0.19,1,137,6367.9625734311085,247
21587,129352,Brooklyn,Greenpoint,Private room,50,3,193,1.86,1,0,6371.946503347787,49
21588,115543091,Brooklyn,Flatbush,Private room,53,2,0,1.3770742181764792,1,0,6380.934531059017,6762
21589,22069376,Manhattan,East Village,Entire home/apt,200,1,38,3.41,1,123,6373.831065315954,11
21590,38965064,Brooklyn,Borough Park,Entire home/apt,83,7,1,0.04,1,0,6383.226806412141,811
21591,2305978,Manhattan,Chelsea,Entire home/apt,175,2,67,3.31,2,101,6372.303689331789,14
21592,733894,Queens,Sunnyside,Private room,42,40,53,0.55,3,236,6370.760185988853,234
21593,31859704,Queens,Little Neck,Entire home/apt,149,3,0,1.3770742181764792,1,3,6362.318575238315,6762
21594,2636827,Brooklyn,Williamsburg,Entire home/apt,350,3,2,0.04,2,0,6373.654599493815,1283
21595,120761466,Brooklyn,Flatbush,Private room,90,2,45,1.64,1,363,6381.4076273078235,8
21596,1633246,Brooklyn,Bedford-Stuyvesant,Private room,65,2,9,0.17,4,280,6376.3802838739575,1510
21597,36082598,Brooklyn,Bedford-Stuyvesant,Entire home/apt,225,2,6,3.83,2,273,6377.492756529369,8
21598,130185535,Manhattan,East Village,Private room,60,60,0,1.3770742181764792,1,147,6373.191546417978,6762
21599,20806507,Brooklyn,Boerum Hill,Entire home/apt,100,2,8,0.17,1,359,6377.975132442331,371
21600,35959584,Manhattan,East Village,Private room,75,1,8,0.21,1,0,6373.407237497298,1012
21601,187975743,Manhattan,Hell's Kitchen,Shared room,65,1,17,4.77,8,198,6369.968478099731,15
21602,28557212,Manhattan,Gramercy,Private room,73,5,4,0.08,1,0,6372.955531605654,867
21603,11623750,Manhattan,Greenwich Village,Entire home/apt,2500,1,0,1.3770742181764792,1,0,6373.303454310052,6762
21604,19707138,Brooklyn,Sunset Park,Entire home/apt,125,15,1,0.07,1,8,6381.576885915411,456
21605,10826049,Brooklyn,Greenpoint,Private room,75,4,0,1.3770742181764792,1,0,6373.642269218928,6762
21606,307962,Queens,Astoria,Entire home/apt,99,5,441,4.5,1,226,6369.038245656295,14
21607,35728189,Brooklyn,Bedford-Stuyvesant,Private room,100,30,13,1.55,3,336,6376.3704587068105,16
21608,11134859,Manhattan,Nolita,Entire home/apt,179,2,0,1.3770742181764792,1,311,6374.602171412429,6762
21609,16272340,Brooklyn,Williamsburg,Private room,375,2,2,0.05,1,0,6374.24332313239,1036
21610,67311188,Manhattan,East Village,Entire home/apt,150,5,1,0.04,1,0,6374.158880726759,695
21611,46946480,Brooklyn,Williamsburg,Entire home/apt,275,3,51,1.14,1,0,6374.3157750259115,582
21612,16069958,Manhattan,East Village,Entire home/apt,171,2,1,0.02,1,0,6373.479186791061,1834
21613,59962617,Manhattan,East Village,Private room,155,1,1,0.04,1,0,6373.7477737185645,839
21614,271681014,Brooklyn,Borough Park,Private room,45,1,0,1.3770742181764792,3,151,6382.5087237339185,6762
21615,89351775,Queens,Ditmars Steinway,Entire home/apt,73,1,69,8.35,1,233,6367.067451798432,15
21616,11371357,Brooklyn,Kensington,Entire home/apt,95,1,10,0.21,1,0,6381.976419510741,191
21617,47351539,Brooklyn,East Flatbush,Entire home/apt,135,1,193,4.87,4,270,6380.542156917737,15
21618,25312503,Manhattan,East Village,Entire home/apt,158,1,16,5.05,1,70,6373.910584148569,3
21619,25617559,Brooklyn,Bushwick,Entire home/apt,89,4,6,0.73,1,0,6374.5979976888375,184
21620,248865,Manhattan,Upper East Side,Private room,50,30,14,0.28,3,310,6368.24697485773,288
21621,1911171,Manhattan,Midtown,Entire home/apt,240,4,59,1.56,1,37,6372.010805124662,21
21622,242816206,Bronx,Longwood,Private room,75,2,0,1.3770742181764792,1,361,6361.462553409361,6762
21623,198018391,Manhattan,Harlem,Entire home/apt,250,2,27,2.26,2,180,6362.621479417411,17
21624,22534244,Queens,Woodside,Private room,85,1,42,1.26,1,364,6369.166983292946,10
21625,220149091,Brooklyn,Bedford-Stuyvesant,Private room,65,2,14,1.85,4,365,6376.203570228894,28
21626,15639713,Brooklyn,Williamsburg,Private room,75,4,6,0.13,1,0,6375.2825489853085,1315
21627,2594389,Manhattan,Chelsea,Entire home/apt,200,3,0,1.3770742181764792,1,345,6372.310751626184,6762
21628,187822288,Queens,East Elmhurst,Private room,49,1,128,8.95,5,278,6366.327922872444,16
21629,23817448,Queens,Ridgewood,Private room,38,2,0,1.3770742181764792,1,0,6374.380841850472,6762
21630,73124477,Brooklyn,Crown Heights,Entire home/apt,80,5,0,1.3770742181764792,2,0,6378.079295011757,6762
21631,257982308,Manhattan,Upper West Side,Entire home/apt,299,1,5,3.13,1,61,6367.397808104184,16
21632,40830538,Brooklyn,Prospect-Lefferts Gardens,Private room,40,31,3,0.45,2,84,6380.228158550449,37
21633,6499364,Manhattan,Harlem,Entire home/apt,149,4,35,0.52,1,16,6363.783163813316,19
21634,242622555,Queens,Maspeth,Private room,50,1,0,1.3770742181764792,1,0,6370.886053975897,6762
21635,220601248,Manhattan,Lower East Side,Private room,66,2,23,3.14,2,6,6374.6702396745995,16
21636,149334307,Manhattan,Washington Heights,Private room,61,1,1,1.0,1,268,6360.626756751127,15
21637,12982906,Brooklyn,Fort Greene,Private room,110,2,0,1.3770742181764792,3,66,6377.151078534772,6762
21638,7490,Manhattan,Upper West Side,Private room,79,2,118,0.99,1,0,6365.27538137894,717
21639,64453547,Queens,Ditmars Steinway,Private room,50,15,0,1.3770742181764792,3,0,6366.683661092096,6762
21640,1334808,Brooklyn,Williamsburg,Private room,56,12,0,1.3770742181764792,2,0,6374.4128190052315,6762
21641,263712096,Manhattan,Midtown,Shared room,60,1,0,1.3770742181764792,3,43,6371.515770084878,6762
21642,89893236,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,90,1,81,3.5,1,35,6379.655471479115,15
21643,240048,Brooklyn,Sunset Park,Entire home/apt,100,15,22,0.47,2,5,6380.890792216277,210
21644,6150328,Manhattan,East Harlem,Shared room,45,2,136,2.22,1,15,6364.9694728340955,15
21645,3246916,Brooklyn,Williamsburg,Entire home/apt,250,3,2,0.37,1,0,6374.701998661903,54
21646,38320446,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,0,1.3770742181764792,1,18,6377.193001515463,6762
21647,6146050,Manhattan,Financial District,Private room,84,15,0,1.3770742181764792,2,0,6376.012152415571,6762
21648,3360618,Brooklyn,Williamsburg,Private room,59,2,2,2.0,3,74,6374.135903889667,7
21649,10607256,Manhattan,Kips Bay,Entire home/apt,175,3,0,1.3770742181764792,1,0,6372.299365948002,6762
21650,27615247,Brooklyn,Midwood,Entire home/apt,99,5,57,1.57,3,93,6383.99902075036,13
21651,21536937,Brooklyn,Bushwick,Private room,100,2,1,0.56,1,89,6374.602622175439,53
21652,61391963,Manhattan,Kips Bay,Entire home/apt,133,30,7,0.2,91,312,6372.073974422516,84
21653,59625377,Manhattan,Hell's Kitchen,Entire home/apt,225,5,24,0.96,1,42,6370.660751676936,13
21654,125692898,Brooklyn,Bushwick,Private room,70,2,2,0.09,1,0,6374.5117190382,672
21655,683457,Manhattan,East Village,Entire home/apt,250,3,1,0.05,1,0,6374.0575824948,553
21656,4048695,Brooklyn,Clinton Hill,Entire home/apt,120,2,28,0.64,1,294,6377.344131526421,8
21657,141359133,Brooklyn,Park Slope,Private room,97,2,54,2.38,1,85,6378.855071261302,21
21658,135910220,Queens,Maspeth,Private room,45,2,41,1.68,1,154,6370.494134217242,7
21659,17926275,Manhattan,Washington Heights,Entire home/apt,90,3,7,0.64,1,6,6359.215293285397,12
21660,11861244,Manhattan,Upper East Side,Private room,300,1,0,1.3770742181764792,1,0,6369.331847683356,6762
21661,10695335,Brooklyn,Williamsburg,Entire home/apt,160,2,18,0.67,1,358,6374.906136819847,103
21662,3250450,Queens,Maspeth,Private room,35,30,1,1.0,18,364,6370.386681143747,10
21663,6650002,Queens,Long Island City,Private room,59,3,42,0.99,1,3,6368.784407376734,25
21664,4399103,Manhattan,Greenwich Village,Entire home/apt,410,31,40,3.2,2,10,6373.94212964891,7
21665,28546873,Brooklyn,Bedford-Stuyvesant,Private room,45,3,9,0.34,1,80,6376.174487755461,110
21666,9671392,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,3,134,2.0,1,281,6376.191901096494,17
21667,15977,Manhattan,Harlem,Private room,60,7,6,1.32,1,254,6364.697533285555,53
21668,19303369,Queens,Elmhurst,Private room,28,30,0,1.3770742181764792,37,1,6368.886294115232,6762
21669,204336983,Manhattan,East Harlem,Private room,90,2,2,0.18,1,11,6364.165538116635,188
21670,3650456,Manhattan,Chelsea,Private room,90,7,12,0.42,1,0,6371.801550699921,614
21671,6997786,Manhattan,Chelsea,Entire home/apt,225,2,5,0.14,1,0,6372.15574781628,1002
21672,95570854,Manhattan,Civic Center,Private room,300,1,0,1.3770742181764792,2,179,6375.593619007335,6762
21673,5577926,Queens,Astoria,Private room,59,1,108,2.23,4,0,6367.678465433538,32
21674,19263941,Manhattan,Morningside Heights,Entire home/apt,145,5,3,0.06,1,0,6364.8986608922605,1283
21675,25371059,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,80,60,15,1.21,1,2,6379.5028592826575,14
21676,31907981,Brooklyn,Williamsburg,Private room,80,3,9,0.38,1,0,6373.721431491716,423
21677,47594947,Queens,Sunnyside,Private room,74,2,6,0.13,1,5,6370.485554969691,43
21678,55471059,Brooklyn,Brooklyn Heights,Entire home/apt,110,1,3,0.08,1,0,6377.255365754432,1075
21679,45370849,Brooklyn,Bay Ridge,Entire home/apt,110,2,34,3.03,1,96,6384.606682958724,9
21680,44138549,Manhattan,Chelsea,Entire home/apt,260,5,0,1.3770742181764792,1,17,6372.2135902505515,6762
21681,5123477,Brooklyn,Brooklyn Heights,Entire home/apt,120,3,2,0.82,1,1,6377.006716836337,46
21682,2753256,Manhattan,East Village,Entire home/apt,295,3,85,1.02,1,261,6373.969618046117,15
21683,52551507,Manhattan,Gramercy,Private room,99,1,0,1.3770742181764792,1,0,6372.547816741308,6762
21684,7245581,Manhattan,Chelsea,Entire home/apt,93,105,1,0.14,19,332,6371.621381092661,218
21685,3726131,Manhattan,Harlem,Entire home/apt,150,5,17,0.26,2,36,6364.079546072854,378
21686,157653177,Manhattan,Harlem,Entire home/apt,75,7,12,0.63,1,3,6365.0071497310155,15
21687,44021873,Brooklyn,Bedford-Stuyvesant,Private room,95,4,2,2.0,1,28,6375.832320352179,10
21688,10407935,Manhattan,West Village,Entire home/apt,89,1,54,4.82,8,2,6373.382482364773,7
21689,129162333,Queens,Howard Beach,Entire home/apt,207,1,13,1.84,1,346,6377.3908220841395,15
